column,dtype,rows,unusable_count,unusable_frac,valid_count,nunique_valid,mode_freq_valid,protected,drop_candidate_min_effect
EXPR_DMBT1,float64,1628,463,0.2843980343980344,1165,901,0.2206008583690987,False,False
EXPR_ADH1C,float64,1628,463,0.2843980343980344,1165,909,0.21974248927038625,False,False
EXPR_SLC25A47,float64,1628,463,0.2843980343980344,1165,902,0.21974248927038625,False,False
EXPR_TRIM63,float64,1628,463,0.2843980343980344,1165,907,0.21888412017167383,False,False
EXPR_UROC1,float64,1628,463,0.2843980343980344,1165,905,0.21888412017167383,False,False
EXPR_ALB,float64,1628,463,0.2843980343980344,1165,911,0.21802575107296138,False,False
EXPR_MISP,float64,1628,463,0.2843980343980344,1165,906,0.21802575107296138,False,False
EXPR_DLL3,float64,1628,463,0.2843980343980344,1165,911,0.21716738197424892,False,False
EXPR_PCK1,float64,1628,463,0.2843980343980344,1165,912,0.21630901287553647,False,False
EXPR_PAH,float64,1628,463,0.2843980343980344,1165,915,0.21545064377682405,False,False
EXPR_GLYATL1,float64,1628,463,0.2843980343980344,1165,913,0.21545064377682405,False,False
EXPR_SYT13,float64,1628,463,0.2843980343980344,1165,917,0.21201716738197424,False,False
EXPR_DPP6,float64,1628,463,0.2843980343980344,1165,915,0.21201716738197424,False,False
EXPR_APOB,float64,1628,463,0.2843980343980344,1165,919,0.2094420600858369,False,False
EXPR_OLIG1,float64,1628,463,0.2843980343980344,1165,922,0.20858369098712445,False,False
EXPR_FUT6,float64,1628,463,0.2843980343980344,1165,921,0.20772532188841203,False,False
EXPR_ADCY2,float64,1628,463,0.2843980343980344,1165,924,0.20686695278969958,False,False
EXPR_ITIH1,float64,1628,463,0.2843980343980344,1165,918,0.20600858369098712,False,False
EXPR_CYP4F3,float64,1628,463,0.2843980343980344,1165,926,0.20515021459227467,False,False
EXPR_UGT2B7,float64,1628,463,0.2843980343980344,1165,927,0.20429184549356222,False,False
EXPR_HY,float64,1628,463,0.2843980343980344,1165,929,0.20085836909871244,False,False
EXPR_HSD17B2,float64,1628,463,0.2843980343980344,1165,927,0.2,False,False
EXPR_DEFB1,float64,1628,463,0.2843980343980344,1165,931,0.19914163090128756,False,False
EXPR_DNER,float64,1628,463,0.2843980343980344,1165,936,0.19313304721030042,False,False
EXPR_PRSS3,float64,1628,463,0.2843980343980344,1165,937,0.192274678111588,False,False
EXPR_CYP4F12,float64,1628,463,0.2843980343980344,1165,941,0.19141630901287554,False,False
EXPR_CYP2C8,float64,1628,463,0.2843980343980344,1165,940,0.1905579399141631,False,False
EXPR_GYS2,float64,1628,463,0.2843980343980344,1165,936,0.18969957081545064,False,False
EXPR_THRSP,float64,1628,463,0.2843980343980344,1165,942,0.1888412017167382,False,False
EXPR_CDHR5,float64,1628,463,0.2843980343980344,1165,941,0.18798283261802576,False,False
EXPR_AKR1B11,float64,1628,463,0.2843980343980344,1165,946,0.18626609442060085,False,False
EXPR_CYP8B1,float64,1628,463,0.2843980343980344,1165,939,0.18626609442060085,False,False
EXPR_ABCB5,float64,1628,463,0.2843980343980344,1165,948,0.18369098712446352,False,False
EXPR_C6,float64,1628,463,0.2843980343980344,1165,950,0.18283261802575107,False,False
EXPR_KRT19,float64,1628,463,0.2843980343980344,1165,952,0.18197424892703862,False,False
EXPR_CFHR3,float64,1628,463,0.2843980343980344,1165,950,0.1811158798283262,False,False
EXPR_KIF12,float64,1628,463,0.2843980343980344,1165,950,0.18025751072961374,False,False
EXPR_XDH,float64,1628,463,0.2843980343980344,1165,954,0.17854077253218884,False,False
EXPR_LINC01018,float64,1628,463,0.2843980343980344,1165,954,0.17768240343347638,False,False
EXPR_GRIK3,float64,1628,463,0.2843980343980344,1165,957,0.17682403433476396,False,False
EXPR_CLDN18,float64,1628,463,0.2843980343980344,1165,950,0.1759656652360515,False,False
EXPR_DOM,float64,1628,463,0.2843980343980344,1165,961,0.17510729613733905,False,False
EXPR_IGFBP1,float64,1628,463,0.2843980343980344,1165,960,0.17510729613733905,False,False
EXPR_HGFAC,float64,1628,463,0.2843980343980344,1165,955,0.1742489270386266,False,False
EXPR_GDF1,float64,1628,463,0.2843980343980344,1165,962,0.1742489270386266,False,False
EXPR_HGD,float64,1628,463,0.2843980343980344,1165,961,0.17339055793991417,False,False
EXPR_DDX3Y,float64,1628,463,0.2843980343980344,1165,964,0.17253218884120172,False,False
EXPR_ERICH5,float64,1628,463,0.2843980343980344,1165,964,0.1682403433476395,False,False
EXPR_TYRP1,float64,1628,463,0.2843980343980344,1165,966,0.16738197424892703,False,False
EXPR_CTNND2,float64,1628,463,0.2843980343980344,1165,969,0.16738197424892703,False,False
EXPR_TSPAN8,float64,1628,463,0.2843980343980344,1165,973,0.1630901287553648,False,False
EXPR_XIST,float64,1628,463,0.2843980343980344,1165,976,0.1630901287553648,False,False
EXPR_CHGA,float64,1628,463,0.2843980343980344,1165,971,0.16137339055793992,False,False
EXPR_MUC13,float64,1628,463,0.2843980343980344,1165,976,0.16051502145922747,False,False
EXPR_SLC13A5,float64,1628,463,0.2843980343980344,1165,981,0.15879828326180256,False,False
EXPR_ITIH2,float64,1628,463,0.2843980343980344,1165,977,0.15793991416309014,False,False
EXPR_KRT5,float64,1628,463,0.2843980343980344,1165,977,0.15793991416309014,False,False
EXPR_SLC39A5,float64,1628,463,0.2843980343980344,1165,977,0.15622317596566523,False,False
EXPR_AQP4,float64,1628,463,0.2843980343980344,1165,982,0.15622317596566523,False,False
EXPR_GAPDHS,float64,1628,463,0.2843980343980344,1165,979,0.15622317596566523,False,False
EXPR_LCN2,float64,1628,463,0.2843980343980344,1165,983,0.15450643776824036,False,False
EXPR_EDM1,float64,1628,463,0.2843980343980344,1165,984,0.15450643776824036,False,False
EXPR_HABP2,float64,1628,463,0.2843980343980344,1165,985,0.1536480686695279,False,False
EXPR_BMP7,float64,1628,463,0.2843980343980344,1165,985,0.15278969957081545,False,False
EXPR_SOX2,float64,1628,463,0.2843980343980344,1165,992,0.14763948497854076,False,False
EXPR_TJP3,float64,1628,463,0.2843980343980344,1165,993,0.14506437768240343,False,False
EXPR_PTPRN,float64,1628,463,0.2843980343980344,1165,991,0.1424892703862661,False,False
EXPR_CYP7A1,float64,1628,463,0.2843980343980344,1165,993,0.14163090128755365,False,False
EXPR_MUC6,float64,1628,463,0.2843980343980344,1165,992,0.13991416309012875,False,False
EXPR_GDA,float64,1628,463,0.2843980343980344,1165,1003,0.13819742489270387,False,False
EXPR_PKLR,float64,1628,463,0.2843980343980344,1165,1004,0.13733905579399142,False,False
EXPR_CHGB,float64,1628,463,0.2843980343980344,1165,1003,0.13733905579399142,False,False
EXPR_B3GNT3,float64,1628,463,0.2843980343980344,1165,1004,0.13733905579399142,False,False
EXPR_SCG3,float64,1628,463,0.2843980343980344,1165,998,0.1356223175965665,False,False
EXPR_PRR15L,float64,1628,463,0.2843980343980344,1165,998,0.13390557939914163,False,False
EXPR_LBP,float64,1628,463,0.2843980343980344,1165,1007,0.13304721030042918,False,False
EXPR_CDHR2,float64,1628,463,0.2843980343980344,1165,1006,0.13304721030042918,False,False
EXPR_MAPE,float64,1628,463,0.2843980343980344,1165,1010,0.13218884120171673,False,False
EXPR_IGSF11,float64,1628,463,0.2843980343980344,1165,1012,0.13218884120171673,False,False
EXPR_GCNT3,float64,1628,463,0.2843980343980344,1165,1010,0.13218884120171673,False,False
EXPR_CXCL5,float64,1628,463,0.2843980343980344,1165,1007,0.13218884120171673,False,False
EXPR_KRT23,float64,1628,463,0.2843980343980344,1165,1013,0.13047210300429185,False,False
EXPR_ESRP1,float64,1628,463,0.2843980343980344,1165,1013,0.1296137339055794,False,False
EXPR_SERPINC1,float64,1628,463,0.2843980343980344,1165,1003,0.12875536480686695,False,False
EXPR_CPB2,float64,1628,463,0.2843980343980344,1165,1012,0.12875536480686695,False,False
EXPR_GPX2,float64,1628,463,0.2843980343980344,1165,1011,0.1278969957081545,False,False
EXPR_SFRP2,float64,1628,463,0.2843980343980344,1165,1015,0.1278969957081545,False,False
EXPR_ETNPPL,float64,1628,463,0.2843980343980344,1165,1015,0.1278969957081545,False,False
EXPR_FOXA1,float64,1628,463,0.2843980343980344,1165,1015,0.12618025751072962,False,False
EXPR_VGF,float64,1628,463,0.2843980343980344,1165,1018,0.12532188841201716,False,False
EXPR_HPD,float64,1628,463,0.2843980343980344,1165,1015,0.12446351931330472,False,False
EXPR_ADH1B,float64,1628,463,0.2843980343980344,1165,1021,0.12274678111587983,False,False
EXPR_SLC38A4,float64,1628,463,0.2843980343980344,1165,1016,0.12188841201716738,False,False
EXPR_PDZK1IP1,float64,1628,463,0.2843980343980344,1165,1021,0.12103004291845494,False,False
EXPR_CLDN2,float64,1628,463,0.2843980343980344,1165,1018,0.12017167381974249,False,False
EXPR_HAL,float64,1628,463,0.2843980343980344,1165,1023,0.12017167381974249,False,False
EXPR_SLC30A10,float64,1628,463,0.2843980343980344,1165,1022,0.12017167381974249,False,False
EXPR_INHBC,float64,1628,463,0.2843980343980344,1165,1017,0.11931330472103004,False,False
EXPR_DIO1,float64,1628,463,0.2843980343980344,1165,1023,0.11759656652360514,False,False
EXPR_NAT8,float64,1628,463,0.2843980343980344,1165,1020,0.11759656652360514,False,False
EXPR_GFAP,float64,1628,463,0.2843980343980344,1165,1027,0.1167381974248927,False,False
EXPR_CACNG4,float64,1628,463,0.2843980343980344,1165,1026,0.11587982832618025,False,False
EXPR_RPS4Y1,float64,1628,463,0.2843980343980344,1165,1030,0.11502145922746781,False,False
EXPR_MIR9-1HG,float64,1628,463,0.2843980343980344,1165,1020,0.11416309012875536,False,False
EXPR_CA9,float64,1628,463,0.2843980343980344,1165,1032,0.11330472103004292,False,False
EXPR_PPP1R1B,float64,1628,463,0.2843980343980344,1165,1034,0.11244635193133047,False,False
EXPR_TTR,float64,1628,463,0.2843980343980344,1165,1036,0.10987124463519313,False,False
EXPR_F7,float64,1628,463,0.2843980343980344,1165,1036,0.10987124463519313,False,False
EXPR_GAP43,float64,1628,463,0.2843980343980344,1165,1037,0.10815450643776824,False,False
EXPR_SERPIND1,float64,1628,463,0.2843980343980344,1165,1036,0.1072961373390558,False,False
EXPR_PTPRZ1,float64,1628,463,0.2843980343980344,1165,1041,0.1072961373390558,False,False
EXPR_CYP4F11,float64,1628,463,0.2843980343980344,1165,1040,0.1072961373390558,False,False
EXPR_BEX1,float64,1628,463,0.2843980343980344,1165,1039,0.1072961373390558,False,False
EXPR_MLANA,float64,1628,463,0.2843980343980344,1165,1032,0.10643776824034334,False,False
EXPR_FOXA3,float64,1628,463,0.2843980343980344,1165,1038,0.10643776824034334,False,False
EXPR_GRB7,float64,1628,463,0.2843980343980344,1165,1034,0.1055793991416309,False,False
EXPR_LGALS4,float64,1628,463,0.2843980343980344,1165,1040,0.10472103004291845,False,False
EXPR_GSTT1,float64,1628,463,0.2843980343980344,1165,1043,0.10386266094420601,False,False
EXPR_CRTAC1,float64,1628,463,0.2843980343980344,1165,1047,0.10128755364806867,False,False
EXPR_FTCD,float64,1628,463,0.2843980343980344,1165,1042,0.09957081545064378,False,False
EXPR_AMN,float64,1628,463,0.2843980343980344,1165,1043,0.09957081545064378,False,False
EXPR_COL11A1,float64,1628,463,0.2843980343980344,1165,1053,0.09699570815450644,False,False
EXPR_CCL21,float64,1628,463,0.2843980343980344,1165,1051,0.09699570815450644,False,False
EXPR_GOLT1A,float64,1628,463,0.2843980343980344,1165,1049,0.096137339055794,False,False
EXPR_SAA2,float64,1628,463,0.2843980343980344,1165,1052,0.09527896995708154,False,False
EXPR_PKP3,float64,1628,463,0.2843980343980344,1165,1054,0.0944206008583691,False,False
EXPR_CDH19,float64,1628,463,0.2843980343980344,1165,1052,0.09356223175965665,False,False
EXPR_CHL1,float64,1628,463,0.2843980343980344,1165,1057,0.0927038626609442,False,False
EXPR_BIRC7,float64,1628,463,0.2843980343980344,1165,1058,0.09012875536480687,False,False
EXPR_CLDN3,float64,1628,463,0.2843980343980344,1165,1053,0.09012875536480687,False,False
EXPR_EVPL,float64,1628,463,0.2843980343980344,1165,1057,0.09012875536480687,False,False
EXPR_APOC4,float64,1628,463,0.2843980343980344,1165,1063,0.08669527896995709,False,False
EXPR_DUOX2,float64,1628,463,0.2843980343980344,1165,1053,0.08669527896995709,False,False
EXPR_NPC1L1,float64,1628,463,0.2843980343980344,1165,1058,0.08497854077253218,False,False
EXPR_PRSS8,float64,1628,463,0.2843980343980344,1165,1062,0.08412017167381974,False,False
EXPR_SLC24A5,float64,1628,463,0.2843980343980344,1165,1066,0.08412017167381974,False,False
EXPR_MMP7,float64,1628,463,0.2843980343980344,1165,1067,0.08326180257510729,False,False
EXPR_S100P,float64,1628,463,0.2843980343980344,1165,1066,0.08326180257510729,False,False
EXPR_GPM6A,float64,1628,463,0.2843980343980344,1165,1067,0.08326180257510729,False,False
EXPR_MIA,float64,1628,463,0.2843980343980344,1165,1078,0.07381974248927038,False,False
EXPR_APOA1,float64,1628,463,0.2843980343980344,1165,1080,0.07210300429184549,False,False
EXPR_EPCAM,float64,1628,463,0.2843980343980344,1165,1079,0.07210300429184549,False,False
EXPR_HP,float64,1628,463,0.2843980343980344,1165,1085,0.06866952789699571,False,False
EXPR_TRIM29,float64,1628,463,0.2843980343980344,1165,1081,0.06866952789699571,False,False
EXPR_PON3,float64,1628,463,0.2843980343980344,1165,1083,0.06781115879828326,False,False
EXPR_NEU4,float64,1628,463,0.2843980343980344,1165,1080,0.06781115879828326,False,False
EXPR_DPYS,float64,1628,463,0.2843980343980344,1165,1080,0.06695278969957082,False,False
EXPR_TMPRSS6,float64,1628,463,0.2843980343980344,1165,1080,0.06695278969957082,False,False
EXPR_MUC5B,float64,1628,463,0.2843980343980344,1165,1081,0.06523605150214593,False,False
EXPR_HCHOLA3,float64,1628,463,0.2843980343980344,1165,1086,0.06523605150214593,False,False
EXPR_HOMG2,float64,1628,463,0.2843980343980344,1165,1083,0.06523605150214593,False,False
EXPR_KLB,float64,1628,463,0.2843980343980344,1165,1088,0.06437768240343347,False,False
EXPR_LAD1,float64,1628,463,0.2843980343980344,1165,1091,0.06437768240343347,False,False
EXPR_PPP1R1A,float64,1628,463,0.2843980343980344,1165,1093,0.06266094420600858,False,False
EXPR_MAT1A,float64,1628,463,0.2843980343980344,1165,1094,0.060085836909871244,False,False
EXPR_KIF1A,float64,1628,463,0.2843980343980344,1165,1096,0.0592274678111588,False,False
EXPR_COL17A1,float64,1628,463,0.2843980343980344,1165,1088,0.0592274678111588,False,False
EXPR_RBP4,float64,1628,463,0.2843980343980344,1165,1093,0.05751072961373391,False,False
EXPR_TMEM45B,float64,1628,463,0.2843980343980344,1165,1094,0.05751072961373391,False,False
EXPR_SLC6A17,float64,1628,463,0.2843980343980344,1165,1100,0.05665236051502146,False,False
EXPR_EXTL1,float64,1628,463,0.2843980343980344,1165,1097,0.05665236051502146,False,False
EXPR_SLC45A2,float64,1628,463,0.2843980343980344,1165,1095,0.054935622317596564,False,False
EXPR_SAA1,float64,1628,463,0.2843980343980344,1165,1104,0.05236051502145923,False,False
EXPR_ATP1A2,float64,1628,463,0.2843980343980344,1165,1101,0.05236051502145923,False,False
EXPR_PIGR,float64,1628,463,0.2843980343980344,1165,1100,0.05150214592274678,False,False
EXPR_ALDOB,float64,1628,463,0.2843980343980344,1165,1106,0.050643776824034335,False,False
EXPR_FXYD3,float64,1628,463,0.2843980343980344,1165,1107,0.04978540772532189,False,False
EXPR_ABCG5,float64,1628,463,0.2843980343980344,1165,1095,0.04978540772532189,False,False
EXPR_TMC5,float64,1628,463,0.2843980343980344,1165,1097,0.048068669527897,False,False
EXPR_ATP2B2,float64,1628,463,0.2843980343980344,1165,1108,0.04721030042918455,False,False
EXPR_UPB1,float64,1628,463,0.2843980343980344,1165,1101,0.0463519313304721,False,False
EXPR_PROC,float64,1628,463,0.2843980343980344,1165,1111,0.04463519313304721,False,False
EXPR_SLPI,float64,1628,463,0.2843980343980344,1165,1113,0.04377682403433476,False,False
EXPR_SLC27A2,float64,1628,463,0.2843980343980344,1165,1111,0.04377682403433476,False,False
EXPR_TMEM184A,float64,1628,463,0.2843980343980344,1165,1114,0.04377682403433476,False,False
EXPR_CDH3,float64,1628,463,0.2843980343980344,1165,1115,0.04291845493562232,False,False
EXPR_MIC5,float64,1628,463,0.2843980343980344,1165,1118,0.04034334763948498,False,False
EXPR_CXCL14,float64,1628,463,0.2843980343980344,1165,1119,0.04034334763948498,False,False
EXPR_RGN,float64,1628,463,0.2843980343980344,1165,1117,0.039484978540772535,False,False
EXPR_S100A14,float64,1628,463,0.2843980343980344,1165,1115,0.039484978540772535,False,False
EXPR_MAL2,float64,1628,463,0.2843980343980344,1165,1120,0.03862660944206009,False,False
EXPR_SALL1,float64,1628,463,0.2843980343980344,1165,1121,0.03776824034334764,False,False
EXPR_SLC38A3,float64,1628,463,0.2843980343980344,1165,1120,0.03690987124463519,False,False
EXPR_SLC22A1,float64,1628,463,0.2843980343980344,1165,1113,0.03690987124463519,False,False
EXPR_GSTM1,float64,1628,463,0.2843980343980344,1165,1116,0.03690987124463519,False,False
EXPR_MTTP,float64,1628,463,0.2843980343980344,1165,1122,0.036051502145922745,False,False
EXPR_KLKB1,float64,1628,463,0.2843980343980344,1165,1120,0.0351931330472103,False,False
EXPR_BAAT,float64,1628,463,0.2843980343980344,1165,1123,0.034334763948497854,False,False
EXPR_C8G,float64,1628,463,0.2843980343980344,1165,1121,0.034334763948497854,False,False
EXPR_MLXIPL,float64,1628,463,0.2843980343980344,1165,1124,0.034334763948497854,False,False
EXPR_LIPC,float64,1628,463,0.2843980343980344,1165,1121,0.034334763948497854,False,False
EXPR_PLA2G2A,float64,1628,463,0.2843980343980344,1165,1126,0.03347639484978541,False,False
EXPR_FCRLA,float64,1628,463,0.2843980343980344,1165,1126,0.03347639484978541,False,False
EXPR_GPRC5A,float64,1628,463,0.2843980343980344,1165,1126,0.03261802575107296,False,False
EXPR_KRT7,float64,1628,463,0.2843980343980344,1165,1128,0.030901287553648068,False,False
EXPR_DMGDH,float64,1628,463,0.2843980343980344,1165,1131,0.029184549356223177,False,False
EXPR_ITIH3,float64,1628,463,0.2843980343980344,1165,1130,0.027467811158798282,False,False
EXPR_CES1,float64,1628,463,0.2843980343980344,1165,1134,0.027467811158798282,False,False
EXPR_ALDH1L1,float64,1628,463,0.2843980343980344,1165,1133,0.027467811158798282,False,False
EXPR_PCHC1,float64,1628,463,0.2843980343980344,1165,1130,0.026609442060085836,False,False
EXPR_CDO1,float64,1628,463,0.2843980343980344,1165,1134,0.02575107296137339,False,False
EXPR_FGFR2,float64,1628,463,0.2843980343980344,1165,1133,0.02575107296137339,False,False
EXPR_TTYH1,float64,1628,463,0.2843980343980344,1165,1133,0.024892703862660945,False,False
EXPR_ITGB8,float64,1628,463,0.2843980343980344,1165,1135,0.024892703862660945,False,False
EXPR_CYP2D6,float64,1628,463,0.2843980343980344,1165,1136,0.0240343347639485,False,False
EXPR_LEAP2,float64,1628,463,0.2843980343980344,1165,1134,0.0240343347639485,False,False
EXPR_SFN,float64,1628,463,0.2843980343980344,1165,1139,0.02317596566523605,False,False
EXPR_HPX,float64,1628,463,0.2843980343980344,1165,1137,0.022317596566523604,False,False
EXPR_SLC1A2,float64,1628,463,0.2843980343980344,1165,1138,0.022317596566523604,False,False
EXPR_MLC1,float64,1628,463,0.2843980343980344,1165,1138,0.022317596566523604,False,False
EXPR_MASP1,float64,1628,463,0.2843980343980344,1165,1141,0.020600858369098713,False,False
EXPR_ASGR2,float64,1628,463,0.2843980343980344,1165,1140,0.019742489270386267,False,False
EXPR_SMOC1,float64,1628,463,0.2843980343980344,1165,1143,0.019742489270386267,False,False
EXPR_CYP2E1,float64,1628,463,0.2843980343980344,1165,1142,0.018025751072961373,False,False
EXPR_PXE,float64,1628,463,0.2843980343980344,1165,1141,0.018025751072961373,False,False
EXPR_BHMT2,float64,1628,463,0.2843980343980344,1165,1146,0.017167381974248927,False,False
EXPR_NSG1,float64,1628,463,0.2843980343980344,1165,1143,0.017167381974248927,False,False
EXPR_LAMC2,float64,1628,463,0.2843980343980344,1165,1144,0.017167381974248927,False,False
EXPR_PRG4,float64,1628,463,0.2843980343980344,1165,1146,0.01630901287553648,False,False
EXPR_RORC,float64,1628,463,0.2843980343980344,1165,1145,0.01630901287553648,False,False
EXPR_SFRP1,float64,1628,463,0.2843980343980344,1165,1147,0.015450643776824034,False,False
EXPR_CP,float64,1628,463,0.2843980343980344,1165,1150,0.013733905579399141,False,False
EXPR_TDD,float64,1628,463,0.2843980343980344,1165,1148,0.013733905579399141,False,False
EXPR_MGC13038,float64,1628,463,0.2843980343980344,1165,1149,0.013733905579399141,False,False
EXPR_INHBE,float64,1628,463,0.2843980343980344,1165,1141,0.013733905579399141,False,False
EXPR_GPR143,float64,1628,463,0.2843980343980344,1165,1145,0.013733905579399141,False,False
EXPR_TFAP2A,float64,1628,463,0.2843980343980344,1165,1151,0.012875536480686695,False,False
EXPR_MASP2,float64,1628,463,0.2843980343980344,1165,1152,0.011158798283261802,False,False
EXPR_ALDH8A1,float64,1628,463,0.2843980343980344,1165,1150,0.011158798283261802,False,False
EXPR_ELF3,float64,1628,463,0.2843980343980344,1165,1153,0.010300429184549357,False,False
EXPR_RDH16,float64,1628,463,0.2843980343980344,1165,1149,0.010300429184549357,False,False
EXPR_S100B,float64,1628,463,0.2843980343980344,1165,1155,0.00944206008583691,False,False
EXPR_SLC22A3,float64,1628,463,0.2843980343980344,1165,1151,0.00944206008583691,False,False
EXPR_CYP3A5,float64,1628,463,0.2843980343980344,1165,1152,0.008583690987124463,False,False
EXPR_GPM6B,float64,1628,463,0.2843980343980344,1165,1153,0.007725321888412017,False,False
EXPR_TF,float64,1628,463,0.2843980343980344,1165,1158,0.0068669527896995704,False,False
EXPR_F5,float64,1628,463,0.2843980343980344,1165,1157,0.006008583690987125,False,False
EXPR_HPN,float64,1628,463,0.2843980343980344,1165,1158,0.006008583690987125,False,False
EXPR_ABCC2,float64,1628,463,0.2843980343980344,1165,1158,0.006008583690987125,False,False
EXPR_LRG1,float64,1628,463,0.2843980343980344,1165,1156,0.005150214592274678,False,False
EXPR_HSD17B6,float64,1628,463,0.2843980343980344,1165,1160,0.005150214592274678,False,False
EXPR_PDZK1,float64,1628,463,0.2843980343980344,1165,1156,0.005150214592274678,False,False
EXPR_VTN,float64,1628,463,0.2843980343980344,1165,1160,0.004291845493562232,False,False
EXPR_AKR1C1,float64,1628,463,0.2843980343980344,1165,1161,0.004291845493562232,False,False
EXPR_AQP9,float64,1628,463,0.2843980343980344,1165,1160,0.004291845493562232,False,False
EXPR_SLC6A1,float64,1628,463,0.2843980343980344,1165,1161,0.004291845493562232,False,False
EXPR_CLDN4,float64,1628,463,0.2843980343980344,1165,1161,0.004291845493562232,False,False
EXPR_AOX1,float64,1628,463,0.2843980343980344,1165,1162,0.0034334763948497852,False,False
EXPR_FMO3,float64,1628,463,0.2843980343980344,1165,1161,0.0034334763948497852,False,False
EXPR_ITIHL1,float64,1628,463,0.2843980343980344,1165,1163,0.002575107296137339,False,False
EXPR_D12S53E,float64,1628,463,0.2843980343980344,1165,1164,0.0017167381974248926,False,False
EXPR_AGT,float64,1628,463,0.2843980343980344,1165,1164,0.0017167381974248926,False,False
EXPR_KRT8,float64,1628,463,0.2843980343980344,1165,1164,0.0017167381974248926,False,False
EXPR_TFR2,float64,1628,463,0.2843980343980344,1165,1163,0.0017167381974248926,False,False
EXPR_ASGR1,float64,1628,463,0.2843980343980344,1165,1164,0.0017167381974248926,False,False
